depa_nombre,muni_nombre,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,nivel,caracter,habilitado,grse_codigo,grse_nombre,serv_codigo,serv_nombre,ambulatorio,hospitalario,unidad_movil,domiciliario,otras_extramural,centro_referencia,institucion_remisora,complejidad_baja,complejidad_media,complejidad_alta,fecha_apertura,numero_sede_principal,nombre,modalidad_intramural,modalidad_extramural,modalidad_unidad_movil,modalidad_domiciliario,modalidad_jornada_salud,modalidad_telemedicina,modalidad_prestador_referencia,modalidad_prestador_referencia_telemedicina_interactiva,modalidad_prestador_referencia_telemedicina_no_interactiva,modalidad_prestador_referencia_tele_experticia,modalidad_prestador_referencia_tele_monitoreo,modalidad_prestador_remisor,modalidad_prestador_remisor_tele_experticia,modalidad_prestador_remisor_tele_monitoreo,complejidades
Nariño,PASTO,5200101457,1,HOSPITAL LOCAL CIVIL,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,24,PUESTO DE SALUD LA CALDERA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20080529,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,24,PUESTO DE SALUD LA CALDERA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20080529,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,7,CENTRO DE SALUD EL ROSARIO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20140924,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,4,CENTRO DE SALUD BUESAQUILLO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,5,CENTRO DE SALUD MORASURCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,5,CENTRO DE SALUD MORASURCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,5,CENTRO DE SALUD MORASURCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,9,CENTRO DE SALUD LA LAGUNA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,22,PUESTO DE SALUD MAPACHICO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20120507,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,9,CENTRO DE SALUD LA LAGUNA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,9,CENTRO DE SALUD LA LAGUNA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,22,PUESTO DE SALUD MAPACHICO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,22,PUESTO DE SALUD MAPACHICO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,1,HOSPITAL LOCAL CIVIL,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,20,CENTRO DE SALUD OBONUCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20120507,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,2,CENTRO DE SALUD PANDIACO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,2,CENTRO DE SALUD PANDIACO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,20,CENTRO DE SALUD OBONUCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,3,CENTRO DE SALUD PRIMERO DE MAYO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,3,CENTRO DE SALUD PRIMERO DE MAYO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,2,CENTRO DE SALUD PANDIACO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,20,CENTRO DE SALUD OBONUCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,10,CENTRO DE SALUD CABRERA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,10,CENTRO DE SALUD CABRERA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,10,CENTRO DE SALUD CABRERA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,17,CENTRO DE SALUD TAMASAGRA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,17,CENTRO DE SALUD TAMASAGRA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,SI,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,17,CENTRO DE SALUD TAMASAGRA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,SI,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,15,CENTRO DE SALUD GUALMATAN,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,15,CENTRO DE SALUD GUALMATAN,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20170621,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,15,CENTRO DE SALUD GUALMATAN,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20140924,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,1,HOSPITAL LOCAL CIVIL,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,SI,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,3,CENTRO DE SALUD PRIMERO DE MAYO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,13,CENTRO DE SALUD CATAMBUCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20120507,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,13,CENTRO DE SALUD CATAMBUCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120507,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,13,CENTRO DE SALUD CATAMBUCO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120507,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,4,CENTRO DE SALUD BUESAQUILLO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,12,CENTRO DE SALUD EL PROGRESO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,18,CENTRO DE SALUD SAN VICENTE,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20071102,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,19,CENTRO DE SALUD GENOY,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,19,CENTRO DE SALUD GENOY,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,19,CENTRO DE SALUD GENOY,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20120507,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,18,CENTRO DE SALUD SAN VICENTE,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20071102,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,18,CENTRO DE SALUD SAN VICENTE,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20071102,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,23,HOSPITAL LA ROSA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20071212,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,23,HOSPITAL LA ROSA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20071212,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,23,HOSPITAL LA ROSA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20071212,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,8,CENTRO DE SALUD EL ENCANO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,8,CENTRO DE SALUD EL ENCANO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,8,CENTRO DE SALUD EL ENCANO,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,14,CENTRO DE SALUD SANTA BARBARA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,14,CENTRO DE SALUD SANTA BARBARA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,14,CENTRO DE SALUD SANTA BARBARA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20070810,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,25,HOSPITAL SANTA MONICA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211019,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,25,HOSPITAL SANTA MONICA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,328,MEDICINA GENERAL,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211019,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101457,25,HOSPITAL SANTA MONICA,900091143,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,3,Consulta Externa,312,ENFERMERÍA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211019,1,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
