departamento,municipio,codigo_prestador,nombre_prestador,codigo_habilitacion,numero_sede,nombre,tipo_zona,direccion,barrio,cepo_codigo,centro_poblado,fecha_apertura,nits_nit,clase_persona,naju_codigo,naturaleza,clpr_codigo,clase_prestador,nivel,caracter,sede_principal,habilitado,numero_sede_principal,Municipio PDET,Municipio PNSR,Municipio ZOMAC
Cauca,MIRANDA,1945509079,XIMENA LEMOS GARZON,1945509079,1,XIMENA LEMOS GARZON,URBANA,CARRERA 6 # 3 - 44,SAN ANTONIO,19455000.0,MIRANDA,20180316,30394229,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,MIRANDA,1945509080,ANA MARÍA LEMOS IDROBO,1945509080,1,ANA MARÍA LEMOS IDROBO,URBANA,CARRERA 6 # 3 - 44,SAN ANTONIO,19455000.0,MIRANDA,20180316,66922535,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,MIRANDA,1969800025,Asociación de Cabildos Indígenas de la Zona Norte del Cauca -ACIN.,1945500025,2,MIRANDA,URBANA,CARRERA 5 No. 4-52,CENTRAL,19455000.0,MIRANDA,20100510,817000232,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,NO,SI,1,SI,SI,SI
Cauca,MORALES,1900106571,CONSEJO REGIONAL INDIGENA DEL CAUCA CRIC,1947306571,2,CONSEJO REGIONAL INDÍGENA DEL CAUCA - MORALES,URBANA,Carrera 2 # 5-53,FATIMA,No definido,No definido,20100331,817002466,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,NO,SI,1,SI,SI,SI
Cauca,MORALES,1900108923,IPS HORIZONTE SOCIAL LA ESPERANZA SOCIEDAD POR ACCIONES SIMPLIFICADA,1947308923,2,IPS HORIZONTE SOCIAL LA ESPERANZA MORALES,URBANA,Cra 2 #1-351,MODELO,No definido,No definido,20170707,901011395,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,11,SI,SI,SI
Cauca,MORALES,1947309464,JOSE LEONARDO CRUZ MUÑOZ,1947309464,1,JOSE LEONARDO CRUZ MUÑOZ,URBANA,Cra 3 No. 3-81,Simon Bolivar,19473000.0,MORALES,20230112,1059599423,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,MORALES,1954805086,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,1947305086,7,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I UNIDAD DE ATENCION EN SALUD MORALES,URBANA,KR2#1-226,MODELO,No definido,No definido,20070504,900145581,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,SI,SI,SI
Cauca,PADILLA,1957307196,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,1951307196,2,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE UNIDAD DE ATENCION EN SALUD PADILLA,URBANA,CL 9 Kra 5 ESQUINA,CARLOS LLERAS,No definido,No definido,20070525,900146438,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,PAEZ,1900109129,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS,1951709129,4,LABORATORIO CLINICO DIAGNOSTICAR IPS SAS BELALCAZAR,URBANA,CALLE 6a No. 6 - 44,El Centro,19517000.0,BELALCÁZAR,20201002,901211083,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cauca,PAEZ,1951700071,ASOCIACIÒN DE AUTORIDADES ANCESTRALES TERRITORIALES NASA CXHA CXHA,1951700071,1,ASOCIACION DE AUTORIDADES ANCESTRALES TERRITORIALES NASA CXHA CXHA PAEZ,URBANA,CALLE 6 No. 6-44,No definido,No definido,No definido,20061116,817000260,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,SI,SI,1,NO,NO,NO
Cauca,PATÍA,1900107048,CORPORACIOPN DE SERVICIOS MEDICOS INTERNACIONALES THEM & CIA,1953207048,10,CENTRO MEDICO COSMITET PATIA,URBANA,CALLE 8 #1-77,SIMON BOLIVAR,19532000.0,EL BORDO,20180123,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PATÍA,1900108324,Medicina Domiciliaria de Colombia S.A.S.,1953208324,2,MEDICINA DOMICILIARIA DE COLOMBIA SEDE BORDO,URBANA,BARRIO LIMONAR,LIMONAR,19532008.0,PATÍA,20130429,900348416,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PATÍA,1945009093,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,1953209093,4,UNILAB EL BORDO TOMA DE MUESTRAS,URBANA,CR 4A 6-139,EL HOSPITAL,19532008.0,PATÍA,20190110,900895500,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PATÍA,1953200012,E.S.E. HOSPITAL NIVEL I EL BORDO,1953200012,1,E.S.E. HOSPITAL NIVEL I EL BORDO,URBANA,calle 8 Nº 4 -30 ENTRADA URGENCIAS,20 DE JULIO,No definido,No definido,20061117,891500736,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,SI,SI,SI
Cauca,PATÍA,1953208385,ODONTOMEDICA DEL PATIA S.A.S.,1953208385,1,ODONTOMEDICA DEL PATIA,URBANA,CARRERA 2 No. 4-40,BALBOITA,No definido,No definido,20101103,900387870,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,PATÍA,1953209259,IPS SUR CAUCANA SAS,1953209259,1,IPS SURCAUCANA SAS,URBANA,CARRERA 2 # 7-57,BALBOITA,19532000.0,EL BORDO,20200423,900821238,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,PATÍA,1953209259,IPS SUR CAUCANA SAS,1953209259,2,IPS SUR CAUCANA SAS SEDE UNIDAD MENTAL,URBANA,CALLE 11 # 6-20,BALBOITA,19532000.0,EL BORDO,20210503,900821238,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PATÍA,1953209259,IPS SUR CAUCANA SAS,1953209259,3,IPS SUR CAUCANA SAS SEDE CENTRO DIA,URBANA,carrera 2 # 8 - 64,POSTOBON,No definido,No definido,20210510,900821238,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PATÍA,1953209259,IPS SUR CAUCANA SAS,1953209259,4,IPS SUR CAUCANA SAS SEDE CENTRO DE ADICCIONES,URBANA,CARRERA 2 CALLE 11 ESQUINA,EL JARDIN,19532000.0,EL BORDO,20210531,900821238,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PIAMONTE,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1953307547,25,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD PIAMONTE,URBANA,CL PRINCIPAL DE PIAMONTE,PIAMONTE,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,SI,SI
Cauca,PIAMONTE,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1953307547,26,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD MIRAFLOR,URBANA,CL MIRAFLOR,PIAMONTE,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,SI,SI
Cauca,PIENDAMÓ,1900105065,INTERFISICA DEL CAUCA LTDA,1954805065,2,INTERFISICA SEDE PIENDAMO,URBANA,CALLE 9 No 9 -42,GALÁN,19548000.0,PIENDAMÓ,20220607,817001577,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1900107048,CORPORACIOPN DE SERVICIOS MEDICOS INTERNACIONALES THEM & CIA,1954807048,12,COSMITET SEDE PIENDAMO,URBANA,CARRERA 4 No 10 - 59,LA INMACULADA,19548000.0,PIENDAMÓ,20210601,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1900108325,COMPULAB SERVICIOS MEDICOS INTEGRALES S.A.S.,1954808325,3,COMPULAB PIENDAMO,URBANA,CALLE 4 3 258,LA INMACULADA,No definido,No definido,20060517,900336930,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1900108823,FUNDACION PARA LA ORIENTACION FAMILIAR FUNOF,1954808823,2,FUNOF PIENDAMO,URBANA,CALLE 9 NO 3A - 68,EL ROSARIO,No definido,No definido,20180816,890310770,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,No definido,NO,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1913008824,FUNDACION NACER PARA VIVIR IPS,1954808824,4,FUNDACION NACER PARA VIVIR IPS SEDE PIENDAMO,URBANA,CRA 15 NUM 6-268,LA FLORESTA,No definido,No definido,20191118,900817959,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,3,SI,SI,SI
Cauca,PIENDAMÓ,1954805052,FREDY ORLANDO GAON HURTADO,1954805052,1,FREDY ORLANDO GAON HURTADO,URBANA,Carrera 15 # 6-190,No definido,No definido,No definido,20061007,16684044,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1954805067,FUNDACION HUELLAS,1954805067,1,FUNDACION HUELLAS,URBANA,VIA SILVIA,LA INMACULADA,19548000.0,PIENDAMÓ,20061117,817007493,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1954805086,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,1954805086,1,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I UNIDAD DE ATENCION EN SALUD PIENDAMO,URBANA,KR 14 # 10-61/65,OASIS ALTO,19548000.0,PIENDAMÓ,20070504,900145581,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,SI,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1954805086,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,1954805086,2,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I UNIDAD DE ATENCION EN SALUD TUNIA,RURAL,CENTRO DE TUNIA,CENTRO,No definido,No definido,20070504,900145581,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1954808171,Eybar Hernan Villani Paz,1954808171,1,Eybar Hernan Villani Paz,URBANA,CARRERA5#10A34,SIMONBOLIVAR,No definido,No definido,20190528,10754409,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1954808812,CENTRO ASISTENCIAL RENOVAR SAS,1954808812,1,CENTRO ASISTENCIAL RENOVAR SAS,URBANA,CALLE 9 CARRERA 9 n°42,JOSE ANTONIO GALAN,No definido,No definido,20150619,900817009,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1974300058,CABILDO INDIGENA DEL RESGUARDO DE GUAMBIA,1954800058,5,Cabildo Indígena del Resguardo de Guambia-Sede Piendamo,URBANA,CARRERA 5 N° 10A - 12 BARRIO SIMON BOLIVAR,SIMON BOLIVAR,No definido,No definido,20130801,817000162,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,NO,SI,1,SI,SI,SI
Cauca,PIENDAMÓ,1974307019,ASOCIACION DE AUTORIDADES INDIGENAS DEL ORIENTE CAUCANO,1954807019,2,Unidad de cuidado Indígena Totoguampa - Piendamó,URBANA,CARRERA 4 No. 3-346,LA INMACULADA,No definido,No definido,20090724,817004984,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,NO,SI,1,SI,SI,SI
Cauca,POPAYÁN,1900100031,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,1900100031,1,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN EMPRESA SOCIAL DEL ESTADO,URBANA,KR 6 # 10 N-142,BOLIVAR,No definido,No definido,20061117,891580002,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,3.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900105037,ANA ROSA PIEDRAHITA DE RENTERIA,1900105037,1,ANA ROSA PIEDRAHITA DE RENTERIA,URBANA,CALLE 15 N0. 2-256 CMQ LOS ANDES,LA ESTANCIA,No definido,No definido,20061115,25253493,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900105065,INTERFISICA DEL CAUCA LTDA,1900105065,1,INTERFISICA DEL CAUCA LTDA,URBANA,KR 4 # 0-96,CENTRO,No definido,No definido,20061116,817001577,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900105065,INTERFISICA DEL CAUCA LTDA,1900105065,3,CASA ABA,URBANA,CARRERA 11 No 17AN-98,ANTONIO NARIÑO,19001000.0,POPAYÁN,20220607,817001577,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106001,MIGUEL ANTONIO CONSTAIN GONZALEZ,1900106001,1,MIGUEL ANTONIO CONSTAIN GONZALEZ,URBANA,KR 3 # 3-13,No definido,No definido,No definido,20061101,10529514,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106113,UNIVERSIDAD DEL CAUCA,1900106113,1,FACULTAD CIENCIAS DE LA SALUD- CENTRO UNIVERSITARIO DE SALUD,URBANA,KR 7 CL 13 ESQ,ALFONSO LOPEZ,No definido,No definido,20061117,891500319,JURIDICO,4,Pública,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,NACIONAL,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106113,UNIVERSIDAD DEL CAUCA,1900106113,5,Unidad de Salud de la Universidad del Cauca,URBANA,CL 4 # 3-57,Centro,No definido,No definido,20061117,891500319,JURIDICO,4,Pública,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,NACIONAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106113,UNIVERSIDAD DEL CAUCA,1900106113,8,DIVISIÓN DE GESTIÓN DE SALUD INTEGRAL Y DESARROLLO HUMANO,URBANA,KRA 2 NO. 4N-103,TULCAN,No definido,No definido,20070505,891500319,JURIDICO,4,Pública,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,NACIONAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106113,UNIVERSIDAD DEL CAUCA,1900106113,13,FACULTAD CIENCIAS DE LA SALUD- LABORATORIO DE INMUNOLOGIA Y BIOLOGÍA MOLECULAR,URBANA,KR 6# 13N-50,LA ESTANCIA,19001000.0,POPAYÁN,20200329,891500319,JURIDICO,4,Pública,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,NACIONAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106170,REHABILITAR SAS,1900106170,1,REHABILITAR SAS,URBANA,CARRERA 4 No. 15N-150,LA ESTANCIA,No definido,No definido,20061117,817001920,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106170,REHABILITAR SAS,1900106170,5,IPS NUEVA POPAYAN,URBANA,CARRERA 11 NUMERO 13N-51,SANTA CLARA,19001000.0,POPAYÁN,20170120,817001920,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106188,COMFACAUCA I.P.S.,1900106188,1,COMFACAUCA I.P.S.,URBANA,Calle 2 con Cra 10 esquina,Centro,19001000.0,POPAYÁN,20061117,891500182,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106254,Cruz Roja Colombiana Seccional Cauca,1900106254,1,Cruz Roja Colombiana Seccional Cauca,URBANA,KR 6 # 5 N 33,Bolivar,No definido,No definido,20061117,891500595,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900106571,CONSEJO REGIONAL INDIGENA DEL CAUCA CRIC,1900106571,1,CONSEJO REGIONAL INDÍGENA DEL CAUCA CRIC - POPAYAN,URBANA,CARRERA 4 # 1 - 06,VAZQUEZ COBO,No definido,No definido,20061117,817002466,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107025,CLÍNICA LA ESTANCIA S. A.,1900107025,4,CLINICA LA ESTANCIA S.A,URBANA,CL 15 N # 2-350,La Estancia,No definido,No definido,20070410,817003166,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,4,NO,NO,NO
Cauca,POPAYÁN,1900107025,CLÍNICA LA ESTANCIA S. A.,1900107025,5,CLINICA LA ESTANCIA S.A,URBANA,Cra 4 # 15N-95,La Estancia,No definido,No definido,20070906,817003166,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,4,NO,NO,NO
Cauca,POPAYÁN,1900107025,CLÍNICA LA ESTANCIA S. A.,1900107025,9,CLINICA LA ESTANCIA,URBANA,Calle 18 Norte Numero 4-17,La Estancia,19001000.0,POPAYÁN,20110919,817003166,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,4,NO,NO,NO
Cauca,POPAYÁN,1900107025,CLÍNICA LA ESTANCIA S. A.,1900107025,16,ESTANCIA C,URBANA,calle 15N # 4 -52,La estancia,19001000.0,POPAYÁN,20210415,817003166,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,4,NO,NO,NO
Cauca,POPAYÁN,1900107048,CORPORACIOPN DE SERVICIOS MEDICOS INTERNACIONALES THEM & CIA,1900107048,1,CENTRO MEDICO COSMITET POPAYAN,URBANA,CL 4 ·0-55,LA PAMBA,No definido,No definido,20061117,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107199,UNIDAD FISIOTERAPEUTICA DE OCCIDENTE SOCIEDAD POR ACCIONES SIMPLIFICADAS,1900107199,1,UNIDAD FISIOTERAPEUTICA DE OCCIDENTE LTDA,URBANA,CALLE 8 N # 11-30,SANTA CLARA,No definido,No definido,20061117,900060943,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107243,CABILDO MAYOR DEL PUEBLO YANACONA,1900107243,1,CABILDO MAYOR DEL PUEBLO YANACONA,URBANA,CARRERA 6N # 16N-15,EL RECUERDO,No definido,No definido,20220527,817001621,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,INDIGENA,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107512,JOSE FRANCISCO PARRA ERAZO,1900107512,1,CONSULTORIO MEDICO. Dr FRANCISCO PARRA ERAZO,URBANA,Calle 3 No 2-42 Oficina 102,La Pamba,No definido,No definido,20061117,12965197,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,1,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCIÓN EN SALUD SUROCCIDENTE,URBANA,CL 5 #14-00,VALENCIA,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,3,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD MARIA OCCIDENTE,URBANA,KR 21 CL 2-00,MARIA OCCIDENTE,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,5,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD LOMA DE LA VIRGEN,URBANA,Calle 22 # 10 A 20,LOMA DE LA VIRGEN,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,6,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD SURORIENTE,URBANA,KR 3 E # 7-13,LA FLORESTA,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,7,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD YANACONAS,URBANA,KR 3 # 27 N 06,YANACONAS,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,8,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD 31 DE MARZO,URBANA,KR 31 # 16A-00,31 DE MARZO,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,11,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD TORIBIO MAYA,URBANA,Calle 64 N No 11-13,SAN IGNACIO,No definido,No definido,20070524,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,33,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD PUEBLILLO,URBANA,CALLE PRINCIPAL PUEBLILLO,No definido,No definido,No definido,20120912,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,39,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E UNIDAD DE ATENCION EN SALUD BELLO HORIZONTE,URBANA,CALLE 67 N #12-31,BELLO HORIZONTE,19001000.0,POPAYÁN,20150811,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900107547,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,1900107547,41,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E. UNIDAD DE ATENCION EN SALUD SAN JOSE,URBANA,CALLE 6 # 5214,SAN JOSE,19001000.0,POPAYÁN,20220602,900145579,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DEPARTAMENTAL,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900108016,UNIDAD VASCULAR SAS,1900108016,1,UNIDAD VASCULAR SAS,URBANA,CL 15N 6-40 UNIDAD VASCULAR LTDA,EL RECUERDO,No definido,No definido,20070803,900146633,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900108016,UNIDAD VASCULAR SAS,1900108016,2,OFTALMOLOGIA UNIDAD VASCULAR,URBANA,calle 18 AN Nro 5-20 consultorio 516 quinto piso,LA ESTANCIA,19001000.0,POPAYÁN,20200203,900146633,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900108075,LABORATORIO CLINICO ESPECIALIZADO MARTHA CECILIA PERDOMO IPS,1900108075,1,LABORATORIO CLINICO ESPECIALIZADO MARTHA CECILIA PERDOMO IPS,URBANA,KR 7 # 18N - 23,Ciudad Jardin,19001000.0,POPAYÁN,20080221,34530326,NATURAL,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Cauca,POPAYÁN,1900108075,LABORATORIO CLINICO ESPECIALIZADO MARTHA CECILIA PERDOMO IPS,1900108075,5,TOMA DE MUESTRAS SEDE NORTE,URBANA,CALLE 67N # 9-59 LOCALES 2 Y 3,BELLO HORIZONTE,No definido,No definido,20200203,34530326,NATURAL,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
